season,rank,team,conference,elo,wins,losses,games_played,win_pct,record,best_win_team,best_win_elo,sos,conf_champ,updated_at,resume_score,pr,baseline_elo,baseline_date,elo_change
2010,34,West Virginia,Big East,1789.5,9,4,13,0.692,9-4,Pitt,1736.6,1554.5,NA,2026-09-18T12:09:03Z,1347.9,1471.5,1789.4,2026-09-17,0.1
2010,35,Illinois,Big Ten,1783.8,7,6,13,0.538,7-6,N Illinois,1708.6,1591.6,NA,2026-09-18T12:09:03Z,1307.9,1265.9,1789,2026-09-17,-5.2
2010,36,Texas Tech,Big 12,1737.7,8,5,13,0.615,8-5,Missouri,2003.6,1571.1,NA,2026-09-18T12:09:03Z,1468.4,1336.4,1736.8,2026-09-17,0.9
2010,37,Pitt,Big East,1736.6,8,5,13,0.615,8-5,USF,1645.2,1598.3,NA,2026-09-18T12:09:03Z,1132.1,1330.9,1736.9,2026-09-17,-0.3
2010,38,South Alabama,FCS,1736.1,5,0,5,1,5-0,UC Davis,1271,795.5,NA,2026-09-18T12:09:03Z,0,1736.1,1736.1,2026-09-15,0
2010,39,Miami,ACC,1731.8,7,6,13,0.538,7-6,Pitt,1736.6,1608.3,NA,2026-09-18T12:09:03Z,1519.4,1232.9,1733.6,2026-09-17,-1.8
2010,40,Maryland,ACC,1723.1,9,4,13,0.692,9-4,NC State,1867.4,1522.5,NA,2026-09-18T12:09:03Z,1281.1,1417.4,1723.2,2026-09-17,-0.1
2010,41,Navy,Independent,1719.1,8,4,12,0.667,8-4,Notre Dame,1944.7,1482.3,NA,2026-09-18T12:09:03Z,747.1,1375.6,1719.2,2026-09-17,-0.1
2010,42,Arizona St,Pac-12,1717.7,6,6,12,0.5,6-6,Arizona,1821.5,1655,NA,2026-09-18T12:09:03Z,1071.4,1166,1717.9,2026-09-17,-0.2
2010,43,UCF,C-USA,1713.9,11,3,14,0.786,11-3,Georgia,1686.8,1310.2,NA,2026-09-18T12:09:03Z,408.2,1503.5,1713.2,2026-09-17,0.7
2010,44,N Illinois,MAC,1708.6,11,3,14,0.786,11-3,Fresno State,1508.9,1213.5,NA,2026-09-18T12:09:03Z,452.8,1500,1709.6,2026-09-17,-1
2010,45,Delaware,FCS,1706.2,11,3,14,0.786,11-3,UNH,1574.9,1103.6,NA,2026-09-18T12:09:03Z,327.4,1494.8,1706.4,2026-09-17,-0.2
2010,46,Hawaii,WAC,1704.5,10,4,14,0.714,10-4,Nevada,2062.4,1453,NA,2026-09-18T12:09:03Z,1139.8,1426.3,1704.4,2026-09-17,0.1
2010,47,California,Pac-12,1696.1,5,7,12,0.417,5-7,Arizona St,1717.7,1790.8,NA,2026-09-18T12:09:03Z,793,1031.7,1696.2,2026-09-17,-0.1
2010,48,Penn State,Big Ten,1695.2,7,6,13,0.538,7-6,Michigan,1685.4,1639,NA,2026-09-18T12:09:03Z,710.3,1195.3,1702.5,2026-09-17,-7.3
2010,49,UNC,ACC,1692.1,8,5,13,0.615,8-5,FSU,2026.6,1618.2,NA,2026-09-18T12:09:03Z,1197.7,1298.6,1692.2,2026-09-17,-0.1
2010,50,Georgia,SEC,1686.8,6,7,13,0.462,6-7,Tennessee,1591.5,1639.8,NA,2026-09-18T12:09:03Z,474.9,1083.1,1683.5,2026-09-17,3.3
2010,51,Michigan,Big Ten,1685.4,7,6,13,0.538,7-6,Notre Dame,1944.7,1723.7,NA,2026-09-18T12:09:03Z,1441.5,1199.9,1692.4,2026-09-17,-7
2010,52,Boston College,ACC,1676.6,7,6,13,0.538,7-6,Clemson,1625.5,1597.3,NA,2026-09-18T12:09:03Z,443.4,1176.9,1676.7,2026-09-17,-0.1
2010,53,USF,Big East,1645.2,8,5,13,0.615,8-5,Miami,1731.8,1477.8,NA,2026-09-18T12:09:03Z,950.3,1259.8,1645.2,2026-09-17,0
2010,54,Baylor,Big 12,1640.8,7,6,13,0.538,7-6,Colorado,1628.8,1655.5,NA,2026-09-18T12:09:03Z,697,1157.6,1641.2,2026-09-17,-0.4
2010,55,Southern Miss,C-USA,1632.6,8,5,13,0.615,8-5,UCF,1713.9,1327,NA,2026-09-18T12:09:03Z,495.4,1241.8,1631.7,2026-09-17,0.9
2010,56,Colorado,Big 12,1628.8,5,7,12,0.417,5-7,Hawaii,1704.5,1686.9,NA,2026-09-18T12:09:03Z,1202.9,998.4,1628.4,2026-09-17,0.4
2010,57,Clemson,ACC,1625.5,6,7,13,0.462,6-7,NC State,1867.4,1673.8,NA,2026-09-18T12:09:03Z,1032.6,1054.9,1624.6,2026-09-17,0.9
2010,58,UConn,Big East,1619.6,8,5,13,0.615,8-5,West Virginia,1789.5,1410.4,NA,2026-09-18T12:09:03Z,1348.2,1246.6,1620.2,2026-09-17,-0.6
2010,59,Kansas State,Big 12,1614,7,6,13,0.538,7-6,UCF,1713.9,1583,NA,2026-09-18T12:09:03Z,912.2,1142.9,1613.7,2026-09-17,0.3
2010,60,Iowa State,Big 12,1597.6,5,7,12,0.417,5-7,Texas Tech,1737.7,1732.9,NA,2026-09-18T12:09:03Z,900.5,975.3,1597.7,2026-09-17,-0.1
2010,61,Tennessee,SEC,1591.5,6,7,13,0.462,6-7,Kentucky,1441.3,1607.9,NA,2026-09-18T12:09:03Z,138.8,1013.1,1589.1,2026-09-17,2.4
2010,62,BYU,Mountain West,1587.5,7,6,13,0.538,7-6,San Diego St,1831.3,1576.1,NA,2026-09-18T12:09:03Z,934.7,1125,1587.3,2026-09-17,0.2
2010,63,Appalachian St,FCS,1583.5,10,2,12,0.833,10-2,Chattanooga,1414.2,1089.3,NA,2026-09-18T12:09:03Z,64.6,1427.1,1582.8,2026-09-17,0.7
2010,64,Louisville,Big East,1579.9,7,6,13,0.538,7-6,Southern Miss,1632.6,1461.3,NA,2026-09-18T12:09:03Z,716,1115.9,1580,2026-09-17,-0.1
2010,65,UNH,FCS,1574.9,2,2,4,0.5,2-2,JMU,1361.5,1539.6,NA,2026-09-18T12:09:03Z,15.4,1043,1575.1,2026-09-17,-0.2
2010,66,Villanova,FCS,1560.9,2,1,3,0.667,2-1,Delaware,1706.2,1505.4,NA,2026-09-18T12:09:03Z,367.7,1243.4,1561.2,2026-09-17,-0.3
2010,67,Miami (OH),MAC,1527,10,4,14,0.714,10-4,N Illinois,1708.6,1287.4,NA,2026-09-18T12:09:03Z,457.1,1268.9,1527.6,2026-09-17,-0.6
2010,68,Northwestern,Big Ten,1523.8,7,6,13,0.538,7-6,Iowa,1940.1,1559.3,NA,2026-09-18T12:09:03Z,692.7,1076.8,1527.4,2026-09-17,-3.6
2010,69,McNeese State,FCS,1518.2,2,2,4,0.5,2-2,Sam Houston,1204.1,1577.5,NA,2026-09-18T12:09:03Z,0,1001.6,1517.7,2026-09-17,0.5
2010,70,Syracuse,Big East,1513.8,8,5,13,0.615,8-5,West Virginia,1789.5,1397.4,NA,2026-09-18T12:09:03Z,1061.8,1163.4,1514.1,2026-09-17,-0.3
2010,71,Fresno State,WAC,1508.9,8,5,13,0.615,8-5,Illinois,1783.8,1469,NA,2026-09-18T12:09:03Z,638.7,1152.4,1509.2,2026-09-17,-0.3
2010,72,Texas,Big 12,1504.2,5,7,12,0.417,5-7,Nebraska,1957.1,1645.9,NA,2026-09-18T12:09:03Z,994.8,921.5,1503.9,2026-09-17,0.3
2010,73,UCLA,Pac-12,1496.5,4,8,12,0.333,4-8,Oregon St,1791.9,1769.2,NA,2026-09-18T12:09:03Z,632.4,798.8,1496.5,2026-09-17,0
2010,74,Toledo,MAC,1495,8,5,13,0.615,8-5,Purdue,1417.8,1373.3,NA,2026-09-18T12:09:03Z,93.1,1126.4,1496,2026-09-17,-1
2010,75,Georgia Tech,ACC,1492.1,6,7,13,0.462,6-7,UNC,1692.1,1514.9,NA,2026-09-18T12:09:03Z,346.2,957.4,1491.8,2026-09-17,0.3
2010,76,Army,Independent,1476.7,7,5,12,0.583,7-5,SMU,1385.1,1340,NA,2026-09-18T12:09:03Z,35.1,1074.2,1477.1,2026-09-17,-0.4
2010,77,Temple,MAC,1448.5,8,4,12,0.667,8-4,UConn,1619.6,1333.4,NA,2026-09-18T12:09:03Z,607.2,1160.7,1449.7,2026-09-17,-1.2
2010,78,LA Tech,WAC,1445.2,5,7,12,0.417,5-7,Idaho,1396.6,1452.8,NA,2026-09-18T12:09:03Z,46.6,861.9,1444.9,2026-09-17,0.3
2010,79,Kentucky,SEC,1441.3,6,7,13,0.462,6-7,South Carolina,2021.1,1560.6,NA,2026-09-18T12:09:03Z,901,936.9,1439.7,2026-09-17,1.6
2010,80,Indiana,Big Ten,1421.7,5,7,12,0.417,5-7,Purdue,1417.8,1535.3,NA,2026-09-18T12:09:03Z,67.8,849.4,1427.3,2026-09-17,-5.6
2010,81,Troy,Sun Belt,1419.4,8,5,13,0.615,8-5,Ohio,1355.8,1274,NA,2026-09-18T12:09:03Z,5.8,1062.7,1419.5,2026-09-17,-0.1
2010,82,Purdue,Big Ten,1417.8,4,8,12,0.333,4-8,Northwestern,1523.8,1657.4,NA,2026-09-18T12:09:03Z,205.1,747.3,1423.2,2026-09-17,-5.4
2010,83,Richmond,FCS,1415,3,2,5,0.6,3-2,JMU,1361.5,1396.3,NA,2026-09-18T12:09:03Z,15.4,1045.4,1415.1,2026-09-17,-0.1
2010,84,Chattanooga,FCS,1414.2,1,3,4,0.25,1-3,Ga Southern,1372.1,1667.4,NA,2026-09-18T12:09:03Z,22.1,620.3,1414,2026-09-17,0.2
2010,85,FIU,C-USA,1413.9,7,6,13,0.538,7-6,Toledo,1495,1321.9,NA,2026-09-18T12:09:03Z,214.4,989.4,1413.9,2026-09-17,0
2010,86,Cincinnati,Big East,1413.1,4,8,12,0.333,4-8,Louisville,1579.9,1590,NA,2026-09-18T12:09:03Z,406.9,750.7,1413.3,2026-09-17,-0.2
2010,87,Ole Miss,SEC,1397.5,4,8,12,0.333,4-8,Fresno State,1508.9,1686.8,NA,2026-09-18T12:09:03Z,250.2,738.3,1395.1,2026-09-17,2.4
2010,88,Idaho,WAC,1396.6,5,7,12,0.417,5-7,W Michigan,1369.5,1455.4,NA,2026-09-18T12:09:03Z,19.5,830.7,1396.5,2026-09-17,0.1
2010,89,Houston,C-USA,1386.3,5,7,12,0.417,5-7,SMU,1385.1,1425.3,NA,2026-09-18T12:09:03Z,35.1,826.2,1385.8,2026-09-17,0.5
2010,90,SMU,C-USA,1385.1,7,7,14,0.5,7-7,Tulsa,1843.9,1491.7,NA,2026-09-18T12:09:03Z,493.9,936,1385,2026-09-17,0.1
2010,91,Minnesota,Big Ten,1380.9,3,9,12,0.25,3-9,Iowa,1940.1,1686.6,NA,2026-09-18T12:09:03Z,1023.9,633.1,1384.7,2026-09-17,-3.8
2010,92,Ga Southern,Sun Belt,1372.1,9,5,14,0.643,9-5,Appalachian St,1583.5,1098.5,NA,2026-09-18T12:09:03Z,233.5,1068,1372.1,2026-09-17,0
2010,93,W Michigan,MAC,1369.5,6,6,12,0.5,6-6,Kent State,1302.2,1312.4,NA,2026-09-18T12:09:03Z,0,903.5,1370.2,2026-09-17,-0.7
2010,94,JMU,FCS,1361.5,6,5,11,0.545,6-5,Virginia Tech,2077,1349,NA,2026-09-18T12:09:03Z,727,972.9,1361.7,2026-09-17,-0.2
2010,95,Ohio,MAC,1355.8,8,5,13,0.615,8-5,Miami (OH),1527,1254.5,NA,2026-09-18T12:09:03Z,275.5,1029.4,1356.9,2026-09-17,-1.1
2010,96,UVA,ACC,1354.1,4,8,12,0.333,4-8,Miami,1731.8,1550.6,NA,2026-09-18T12:09:03Z,446.8,721.2,1354.2,2026-09-17,-0.1
2010,97,UMass,FCS,1353.9,6,5,11,0.545,6-5,JMU,1361.5,1194.2,NA,2026-09-18T12:09:03Z,11.5,944,1354.4,2026-09-17,-0.5
2010,98,W Illinois,FCS,1350.4,3,3,6,0.5,3-3,North Dakota St,1272,1284.4,NA,2026-09-18T12:09:03Z,0,890.9,1350.9,2026-09-17,-0.5
2010,99,Northern Iowa,FCS,1340.5,2,1,3,0.667,2-1,North Dakota St,1272,1297.5,NA,2026-09-18T12:09:03Z,0,1051.3,1340.7,2026-09-17,-0.2
2010,100,Kansas,Big 12,1339.9,3,9,12,0.25,3-9,Colorado,1628.8,1654.1,NA,2026-09-18T12:09:03Z,420.9,603.7,1339.3,2026-09-17,0.6
2010,101,Washington St,Pac-12,1332.2,2,10,12,0.167,2-10,Oregon St,1791.9,1772.8,NA,2026-09-18T12:09:03Z,441.9,476.2,1332.2,2026-09-17,0
2010,102,Wake Forest,ACC,1331.6,3,9,12,0.25,3-9,Duke,1293,1651.8,NA,2026-09-18T12:09:03Z,0,579.6,1331.3,2026-09-17,0.3
2010,103,Kent State,MAC,1302.2,5,7,12,0.417,5-7,Ohio,1355.8,1338.4,NA,2026-09-18T12:09:03Z,5.8,772.9,1303.1,2026-09-17,-0.9
2010,104,Illinois State,FCS,1298.1,2,1,3,0.667,2-1,North Dakota St,1272,1272.9,NA,2026-09-18T12:09:03Z,0,1018.1,1298.8,2026-09-17,-0.7
2010,105,ECU,C-USA,1294.3,6,7,13,0.462,6-7,NC State,1867.4,1554.6,NA,2026-09-18T12:09:03Z,1293.9,850.3,1294.3,2026-09-17,0
2010,106,Duke,ACC,1293,3,9,12,0.25,3-9,Navy,1719.1,1597.9,NA,2026-09-18T12:09:03Z,373.2,582.1,1293.2,2026-09-17,-0.2
2010,107,North Dakota St,FCS,1272,9,4,13,0.692,9-4,Kansas,1339.9,1023.1,NA,2026-09-18T12:09:03Z,0,1019.9,1272.2,2026-09-17,-0.2
2010,108,UC Davis,FCS,1271,2,2,4,0.5,2-2,Sacramento St,964,1312.1,NA,2026-09-18T12:09:03Z,0,838.5,1271,2026-09-17,0
2010,109,Liberty,FCS,1270.2,7,3,10,0.7,7-3,Stony Brook,1145.9,988.8,NA,2026-09-18T12:09:03Z,0,1025.5,1270.3,2026-09-17,-0.1
2010,110,Northwestern St,FCS,1263,2,1,3,0.667,2-1,Sam Houston,1204.1,1295.5,NA,2026-09-18T12:09:03Z,0,990.6,1263.1,2026-09-17,-0.1
2010,111,Wofford,FCS,1260.6,2,2,4,0.5,2-2,Ga Southern,1372.1,1350.8,NA,2026-09-18T12:09:03Z,22.1,836.4,1260.9,2026-09-17,-0.3
2010,112,Marshall,C-USA,1259.9,5,7,12,0.417,5-7,Ohio,1355.8,1391.8,NA,2026-09-18T12:09:03Z,5.8,747.9,1260.2,2026-09-17,-0.3
2010,113,Rice,C-USA,1259.7,4,8,12,0.333,4-8,Houston,1386.3,1405,NA,2026-09-18T12:09:03Z,36.3,657.3,1259.8,2026-09-17,-0.1
2010,114,Rutgers,Big East,1244.5,4,8,12,0.333,4-8,UConn,1619.6,1434.1,NA,2026-09-18T12:09:03Z,460.2,664.8,1244.6,2026-09-17,-0.1
2010,115,Arkansas State,Sun Belt,1240.9,4,8,12,0.333,4-8,UL Monroe,1197.7,1371,NA,2026-09-18T12:09:03Z,0,641.5,1241,2026-09-17,-0.1
2010,116,Utah State,WAC,1237.8,4,8,12,0.333,4-8,BYU,1587.5,1518.8,NA,2026-09-18T12:09:03Z,237.5,655.3,1237.7,2026-09-17,0.1
2010,117,Tenn Tech,FCS,1219.6,1,2,3,0.333,1-2,Jacksonville St,1092,1931,NA,2026-09-18T12:09:03Z,0,630.5,1219,2026-09-17,0.6
2010,118,Samford,FCS,1208.9,1,2,3,0.333,1-2,Ga Southern,1372.1,1660.7,NA,2026-09-18T12:09:03Z,22.1,629.7,1208.8,2026-09-17,0.1
2010,119,Coast Carolina,FCS,1205.9,6,6,12,0.5,6-6,Liberty,1270.2,1079.7,NA,2026-09-18T12:09:03Z,0,795.6,1206,2026-09-17,-0.1
2010,120,Sam Houston,FCS,1204.1,6,5,11,0.545,6-5,Cent Arkansas,1047.5,1091.9,NA,2026-09-18T12:09:03Z,0,836.6,1204.2,2026-09-17,-0.1
2010,121,Jacksonville,FCS,1203.4,1,1,2,0.5,1-1,Old Dominion,1116.1,1349.8,NA,2026-09-18T12:09:03Z,0,793.9,1203.3,2026-09-17,0.1
2010,122,UL Monroe,Sun Belt,1197.7,5,7,12,0.417,5-7,Troy,1419.4,1447.7,NA,2026-09-18T12:09:03Z,69.4,717,1197.4,2026-09-17,0.3
2010,123,UTEP,C-USA,1191.3,6,7,13,0.462,6-7,SMU,1385.1,1240.8,NA,2026-09-18T12:09:03Z,35.1,755.5,1191.1,2026-09-17,0.2
2010,124,E Washington,FCS,1189.9,2,1,3,0.667,2-1,Delaware,1706.2,1577.5,NA,2026-09-18T12:09:03Z,356.2,952.1,1189.9,2026-09-17,0
2010,125,South Dakota St,FCS,1188.8,1,3,4,0.25,1-3,Missouri State,1022.9,1489.6,NA,2026-09-18T12:09:03Z,0,517.5,1188.9,2026-09-17,-0.1
2010,126,Wyoming,Mountain West,1174,3,9,12,0.25,3-9,Toledo,1495,1526.4,NA,2026-09-18T12:09:03Z,145,523.1,1174,2026-09-17,0
2010,127,William & Mary,FCS,1167.4,2,4,6,0.333,2-4,Delaware,1706.2,1433.7,NA,2026-09-18T12:09:03Z,356.2,622.4,1167.5,2026-09-17,-0.1
2010,128,Mid Tennessee,Sun Belt,1156.4,6,7,13,0.462,6-7,FIU,1413.9,1163,NA,2026-09-18T12:09:03Z,63.9,735.6,1156.4,2026-09-17,0
2010,129,Vanderbilt,SEC,1151.5,2,10,12,0.167,2-10,Ole Miss,1397.5,1665.1,NA,2026-09-18T12:09:03Z,47.5,400.3,1150.3,2026-09-17,1.2
2010,130,Tulane,Independent,1150,4,8,12,0.333,4-8,Rice,1259.7,1399.4,NA,2026-09-18T12:09:03Z,0,594.5,1149.8,2026-09-17,0.2
2010,131,Stony Brook,FCS,1145.9,1,3,4,0.25,1-3,Coast Carolina,1205.9,1368.8,NA,2026-09-18T12:09:03Z,0,498.8,1146.1,2026-09-17,-0.2
2010,132,UAB,C-USA,1142.2,4,8,12,0.333,4-8,Southern Miss,1632.6,1383.6,NA,2026-09-18T12:09:03Z,352,609.2,1142.1,2026-09-17,0.1
2010,133,UNLV,Mountain West,1128,2,11,13,0.154,2-11,Wyoming,1174,1669.5,NA,2026-09-18T12:09:03Z,0,367.1,1128,2026-09-17,0
2010,134,Old Dominion,FCS,1116.1,8,3,11,0.727,8-3,Georgia State,925,791.8,NA,2026-09-18T12:09:03Z,0,921.8,1116.1,2026-09-17,0
2010,135,Colorado St,Mountain West,1109.3,3,9,12,0.25,3-9,Idaho,1396.6,1605,NA,2026-09-18T12:09:03Z,46.6,489.7,1109.3,2026-09-17,0
2010,136,Towson,FCS,1098.1,1,4,5,0.2,1-4,Coast Carolina,1205.9,1409.8,NA,2026-09-18T12:09:03Z,0,418.1,1099.3,2026-09-17,-1.2
2010,137,Jacksonville St,FCS,1092,9,3,12,0.75,9-3,Chattanooga,1414.2,929.8,NA,2026-09-18T12:09:03Z,111.7,929.5,1091.8,2026-09-17,0.2
2010,138,North Texas,Sun Belt,1084.5,3,9,12,0.25,3-9,Mid Tennessee,1156.4,1270.2,NA,2026-09-18T12:09:03Z,0,472.1,1084.3,2026-09-17,0.2
2010,139,Ball State,MAC,1076.2,4,8,12,0.333,4-8,Cent Michigan,1074.8,1232.2,NA,2026-09-18T12:09:03Z,0,556.4,1077,2026-09-17,-0.8
2010,140,Robert Morris,FCS,1075.7,1,1,2,0.5,1-1,Liberty,1270.2,1271.1,NA,2026-09-18T12:09:03Z,0,709.7,1075.7,2026-09-17,0
2010,141,Cent Michigan,MAC,1074.8,3,9,12,0.25,3-9,W Michigan,1369.5,1375.7,NA,2026-09-18T12:09:03Z,19.5,472.2,1075.4,2026-09-17,-0.6
2010,142,Murray State,FCS,1053.5,1,2,3,0.333,1-2,Missouri State,1022.9,1139,NA,2026-09-18T12:09:03Z,0,544.6,1053.7,2026-09-17,-0.2
2010,143,Cent Arkansas,FCS,1047.5,1,2,3,0.333,1-2,Texas State,830.7,1292.9,NA,2026-09-18T12:09:03Z,0,541.5,1047.5,2026-09-17,0
2010,144,Bowling Green,MAC,1035.8,2,10,12,0.167,2-10,Marshall,1259.9,1381.2,NA,2026-09-18T12:09:03Z,0,353.9,1036.6,2026-09-17,-0.8
2010,145,E Kentucky,FCS,1034.4,1,2,3,0.333,1-2,Jacksonville St,1092,1231.6,NA,2026-09-18T12:09:03Z,0,534.8,1034.4,2026-09-17,0
2010,146,Missouri State,FCS,1022.9,5,6,11,0.455,5-6,W Illinois,1350.4,1115.2,NA,2026-09-18T12:09:03Z,0.4,638.4,1023,2026-09-17,-0.1
2010,147,Maine,FCS,1012.5,0,4,4,0,0-4,NA,NA,1483.8,NA,2026-09-18T12:09:03Z,0,63.9,1012.6,2026-09-17,-0.1
2010,148,Cal Poly,FCS,1005.6,1,2,3,0.333,1-2,Old Dominion,1116.1,1151.9,NA,2026-09-18T12:09:03Z,0,519.9,1005.6,2026-09-17,0
2010,149,SE Louisiana,FCS,1001.7,1,3,4,0.25,1-3,Texas State,830.7,1095.6,NA,2026-09-18T12:09:03Z,0,436,1001.7,2026-09-17,0
2010,150,FAU,Sun Belt,993.2,4,8,12,0.333,4-8,FIU,1413.9,1302.9,NA,2026-09-18T12:09:03Z,63.9,521.4,993,2026-09-17,0.2
2010,151,Nicholls State,FCS,978.4,1,4,5,0.2,1-4,Texas State,830.7,1394.3,NA,2026-09-18T12:09:03Z,0,372.5,978.5,2026-09-17,-0.1
2010,152,South Dakota,FCS,977.4,1,2,3,0.333,1-2,Minnesota,1380.9,1455.6,NA,2026-09-18T12:09:03Z,30.9,510.8,977.5,2026-09-17,-0.1
